,year,week,country,boot,value
1,1.0,1.0,55.0,12.0,138.28324149737915
2,1.0,2.0,55.0,12.0,51.48061298329467
3,1.0,3.0,55.0,12.0,58.338632079824485
4,1.0,4.0,55.0,12.0,63.25455727291222
5,1.0,5.0,55.0,12.0,34.97281480403707
6,1.0,6.0,55.0,12.0,18.40432619029691
7,1.0,7.0,55.0,12.0,27.629272231646745
8,1.0,8.0,55.0,12.0,83.7679241280191
9,1.0,9.0,55.0,12.0,148.64599858988078
10,1.0,10.0,55.0,12.0,140.21002819680427
11,1.0,11.0,55.0,12.0,130.01403520373339
0,1.0,0.0,55.0,13.0,108.92645354636986
1,1.0,1.0,55.0,13.0,217.12820446540343
2,1.0,2.0,55.0,13.0,99.44150159699963
3,1.0,3.0,55.0,13.0,113.15753979005927
4,1.0,4.0,55.0,13.0,162.59404179904718
5,1.0,5.0,55.0,13.0,769.4084715434053
6,1.0,6.0,55.0,13.0,33.28892801100411
7,1.0,7.0,55.0,13.0,91.34347171651623
8,1.0,8.0,55.0,13.0,164.01612388644847
9,1.0,9.0,55.0,13.0,303.6734357158749
10,1.0,10.0,55.0,13.0,336.3073094582375
11,1.0,11.0,55.0,13.0,256.5083460378771
0,1.0,0.0,55.0,14.0,177.78618604392446
1,1.0,1.0,55.0,14.0,95.9071363249362
2,1.0,2.0,55.0,14.0,142.15324740065049
3,1.0,3.0,55.0,14.0,162.72730469023995
4,1.0,4.0,55.0,14.0,177.47508026950317
5,1.0,5.0,55.0,14.0,92.62985286287771
6,1.0,6.0,55.0,14.0,42.92438702165721
7,1.0,7.0,55.0,14.0,70.59922514570671
8,1.0,8.0,55.0,14.0,239.01518083482375
9,1.0,9.0,55.0,14.0,433.6494042204088
10,1.0,10.0,55.0,14.0,408.3414930411793
11,1.0,11.0,55.0,14.0,377.75351406196665
0,1.0,0.0,56.0,0.0,0.0
1,1.0,1.0,56.0,0.0,0.0
2,1.0,2.0,56.0,0.0,0.0
3,1.0,3.0,56.0,0.0,0.0
4,1.0,4.0,56.0,0.0,0.0
5,1.0,5.0,56.0,0.0,0.0
6,1.0,6.0,56.0,0.0,0.0
7,1.0,7.0,56.0,0.0,0.0
8,1.0,8.0,56.0,0.0,0.0
9,1.0,9.0,56.0,0.0,0.0
10,1.0,10.0,56.0,0.0,0.0
11,1.0,11.0,56.0,0.0,0.0
0,1.0,0.0,56.0,1.0,0.0
1,1.0,1.0,56.0,1.0,0.0
2,1.0,2.0,56.0,1.0,0.0
3,1.0,3.0,56.0,1.0,0.0
4,1.0,4.0,56.0,1.0,0.0
5,1.0,5.0,56.0,1.0,0.0
6,1.0,6.0,56.0,1.0,0.0
7,1.0,7.0,56.0,1.0,0.0
8,1.0,8.0,56.0,1.0,0.0
9,1.0,9.0,56.0,1.0,0.0
10,1.0,10.0,56.0,1.0,0.0
11,1.0,11.0,56.0,1.0,0.0
0,1.0,0.0,56.0,2.0,0.0
1,1.0,1.0,56.0,2.0,0.0
2,1.0,2.0,56.0,2.0,0.0
3,1.0,3.0,56.0,2.0,0.0
4,1.0,4.0,56.0,2.0,0.0
5,1.0,5.0,56.0,2.0,0.0
6,1.0,6.0,56.0,2.0,0.0
7,1.0,7.0,56.0,2.0,0.0
8,1.0,8.0,56.0,2.0,0.0
9,1.0,9.0,56.0,2.0,0.0
10,1.0,10.0,56.0,2.0,0.0
11,1.0,11.0,56.0,2.0,0.0
0,1.0,0.0,56.0,3.0,0.0
1,1.0,1.0,56.0,3.0,0.0
2,1.0,2.0,56.0,3.0,0.0
3,1.0,3.0,56.0,3.0,0.0
4,1.0,4.0,56.0,3.0,0.0
5,1.0,5.0,56.0,3.0,0.0
6,1.0,6.0,56.0,3.0,0.0
7,1.0,7.0,56.0,3.0,0.0
8,1.0,8.0,56.0,3.0,0.0
9,1.0,9.0,56.0,3.0,0.0
10,1.0,10.0,56.0,3.0,0.0
11,1.0,11.0,56.0,3.0,0.0
0,1.0,0.0,56.0,4.0,0.0
1,1.0,1.0,56.0,4.0,0.0
2,1.0,2.0,56.0,4.0,0.0
3,1.0,3.0,56.0,4.0,0.0
4,1.0,4.0,56.0,4.0,0.0
5,1.0,5.0,56.0,4.0,0.0
6,1.0,6.0,56.0,4.0,0.0
7,1.0,7.0,56.0,4.0,0.0
8,1.0,8.0,56.0,4.0,0.0
9,1.0,9.0,56.0,4.0,0.0
10,1.0,10.0,56.0,4.0,0.0
11,1.0,11.0,56.0,4.0,0.0
0,1.0,0.0,56.0,5.0,0.0
1,1.0,1.0,56.0,5.0,0.0
2,1.0,2.0,56.0,5.0,0.0
3,1.0,3.0,56.0,5.0,0.0
4,1.0,4.0,56.0,5.0,0.0
5,1.0,5.0,56.0,5.0,0.0
6,1.0,6.0,56.0,5.0,0.0
7,1.0,7.0,56.0,5.0,0.0
8,1.0,8.0,56.0,5.0,0.0
9,1.0,9.0,56.0,5.0,0.0
10,1.0,10.0,56.0,5.0,0.0
11,1.0,11.0,56.0,5.0,0.0
0,1.0,0.0,56.0,6.0,0.0
1,1.0,1.0,56.0,6.0,0.0
2,1.0,2.0,56.0,6.0,0.0
3,1.0,3.0,56.0,6.0,0.0
4,1.0,4.0,56.0,6.0,0.0
5,1.0,5.0,56.0,6.0,0.0
6,1.0,6.0,56.0,6.0,0.0
7,1.0,7.0,56.0,6.0,0.0
8,1.0,8.0,56.0,6.0,0.0
9,1.0,9.0,56.0,6.0,0.0
10,1.0,10.0,56.0,6.0,0.0
11,1.0,11.0,56.0,6.0,0.0
0,1.0,0.0,56.0,7.0,0.0
1,1.0,1.0,56.0,7.0,0.0
2,1.0,2.0,56.0,7.0,0.0
3,1.0,3.0,56.0,7.0,0.0
4,1.0,4.0,56.0,7.0,0.0
5,1.0,5.0,56.0,7.0,0.0
6,1.0,6.0,56.0,7.0,0.0
7,1.0,7.0,56.0,7.0,0.0
8,1.0,8.0,56.0,7.0,0.0
9,1.0,9.0,56.0,7.0,0.0
10,1.0,10.0,56.0,7.0,0.0
11,1.0,11.0,56.0,7.0,0.0
0,1.0,0.0,56.0,8.0,0.0
1,1.0,1.0,56.0,8.0,0.0
2,1.0,2.0,56.0,8.0,0.0
3,1.0,3.0,56.0,8.0,0.0
4,1.0,4.0,56.0,8.0,0.0
5,1.0,5.0,56.0,8.0,0.0
6,1.0,6.0,56.0,8.0,0.0
7,1.0,7.0,56.0,8.0,0.0
8,1.0,8.0,56.0,8.0,0.0
9,1.0,9.0,56.0,8.0,0.0
10,1.0,10.0,56.0,8.0,0.0
11,1.0,11.0,56.0,8.0,0.0
0,1.0,0.0,56.0,9.0,0.0
1,1.0,1.0,56.0,9.0,0.0
2,1.0,2.0,56.0,9.0,0.0
3,1.0,3.0,56.0,9.0,0.0
4,1.0,4.0,56.0,9.0,0.0
5,1.0,5.0,56.0,9.0,0.0
6,1.0,6.0,56.0,9.0,0.0
7,1.0,7.0,56.0,9.0,0.0
8,1.0,8.0,56.0,9.0,0.0
9,1.0,9.0,56.0,9.0,0.0
10,1.0,10.0,56.0,9.0,0.0
11,1.0,11.0,56.0,9.0,0.0
0,1.0,0.0,56.0,10.0,0.0
1,1.0,1.0,56.0,10.0,0.0
2,1.0,2.0,56.0,10.0,0.0
3,1.0,3.0,56.0,10.0,0.0
4,1.0,4.0,56.0,10.0,0.0
5,1.0,5.0,56.0,10.0,0.0
6,1.0,6.0,56.0,10.0,0.0
7,1.0,7.0,56.0,10.0,0.0
8,1.0,8.0,56.0,10.0,0.0
9,1.0,9.0,56.0,10.0,0.0
10,1.0,10.0,56.0,10.0,0.0
11,1.0,11.0,56.0,10.0,0.0
0,1.0,0.0,56.0,11.0,0.0
1,1.0,1.0,56.0,11.0,0.0
2,1.0,2.0,56.0,11.0,0.0
3,1.0,3.0,56.0,11.0,0.0
4,1.0,4.0,56.0,11.0,0.0
5,1.0,5.0,56.0,11.0,0.0
6,1.0,6.0,56.0,11.0,0.0
7,1.0,7.0,56.0,11.0,0.0
8,1.0,8.0,56.0,11.0,0.0
9,1.0,9.0,56.0,11.0,0.0
10,1.0,10.0,56.0,11.0,0.0
11,1.0,11.0,56.0,11.0,0.0
0,1.0,0.0,56.0,12.0,0.0
1,1.0,1.0,56.0,12.0,0.0
2,1.0,2.0,56.0,12.0,0.0
3,1.0,3.0,56.0,12.0,0.0
4,1.0,4.0,56.0,12.0,0.0
5,1.0,5.0,56.0,12.0,0.0
6,1.0,6.0,56.0,12.0,0.0
7,1.0,7.0,56.0,12.0,0.0
8,1.0,8.0,56.0,12.0,0.0
9,1.0,9.0,56.0,12.0,0.0
10,1.0,10.0,56.0,12.0,0.0
11,1.0,11.0,56.0,12.0,0.0
0,1.0,0.0,56.0,13.0,0.0
1,1.0,1.0,56.0,13.0,0.0
2,1.0,2.0,56.0,13.0,0.0
3,1.0,3.0,56.0,13.0,0.0
4,1.0,4.0,56.0,13.0,0.0
5,1.0,5.0,56.0,13.0,0.0
6,1.0,6.0,56.0,13.0,0.0
7,1.0,7.0,56.0,13.0,0.0
8,1.0,8.0,56.0,13.0,0.0
9,1.0,9.0,56.0,13.0,0.0
10,1.0,10.0,56.0,13.0,0.0
11,1.0,11.0,56.0,13.0,0.0
0,1.0,0.0,56.0,14.0,0.0
1,1.0,1.0,56.0,14.0,0.0
2,1.0,2.0,56.0,14.0,0.0
3,1.0,3.0,56.0,14.0,0.0
4,1.0,4.0,56.0,14.0,0.0
5,1.0,5.0,56.0,14.0,0.0
6,1.0,6.0,56.0,14.0,0.0
7,1.0,7.0,56.0,14.0,0.0
8,1.0,8.0,56.0,14.0,0.0
9,1.0,9.0,56.0,14.0,0.0
10,1.0,10.0,56.0,14.0,0.0
11,1.0,11.0,56.0,14.0,0.0
0,1.0,0.0,57.0,0.0,0.0
1,1.0,1.0,57.0,0.0,0.0
2,1.0,2.0,57.0,0.0,0.0
3,1.0,3.0,57.0,0.0,0.0
4,1.0,4.0,57.0,0.0,0.0
5,1.0,5.0,57.0,0.0,0.0
6,1.0,6.0,57.0,0.0,0.0
7,1.0,7.0,57.0,0.0,0.0
8,1.0,8.0,57.0,0.0,0.0
9,1.0,9.0,57.0,0.0,0.0
10,1.0,10.0,57.0,0.0,0.0
11,1.0,11.0,57.0,0.0,0.0
0,1.0,0.0,57.0,1.0,0.0
1,1.0,1.0,57.0,1.0,0.0
2,1.0,2.0,57.0,1.0,0.0
3,1.0,3.0,57.0,1.0,0.0
4,1.0,4.0,57.0,1.0,0.0
5,1.0,5.0,57.0,1.0,0.0
6,1.0,6.0,57.0,1.0,0.0
7,1.0,7.0,57.0,1.0,0.0
8,1.0,8.0,57.0,1.0,0.0
9,1.0,9.0,57.0,1.0,0.0
10,1.0,10.0,57.0,1.0,0.0
11,1.0,11.0,57.0,1.0,0.0
0,1.0,0.0,57.0,2.0,0.0
1,1.0,1.0,57.0,2.0,0.0
2,1.0,2.0,57.0,2.0,0.0
3,1.0,3.0,57.0,2.0,0.0
4,1.0,4.0,57.0,2.0,0.0
5,1.0,5.0,57.0,2.0,0.0
6,1.0,6.0,57.0,2.0,0.0
7,1.0,7.0,57.0,2.0,0.0
8,1.0,8.0,57.0,2.0,0.0
9,1.0,9.0,57.0,2.0,0.0
10,1.0,10.0,57.0,2.0,0.0
11,1.0,11.0,57.0,2.0,0.0
0,1.0,0.0,57.0,3.0,0.0
1,1.0,1.0,57.0,3.0,0.0
2,1.0,2.0,57.0,3.0,0.0
3,1.0,3.0,57.0,3.0,0.0
4,1.0,4.0,57.0,3.0,0.0
5,1.0,5.0,57.0,3.0,0.0
6,1.0,6.0,57.0,3.0,0.0
7,1.0,7.0,57.0,3.0,0.0
8,1.0,8.0,57.0,3.0,0.0
9,1.0,9.0,57.0,3.0,0.0
10,1.0,10.0,57.0,3.0,0.0
11,1.0,11.0,57.0,3.0,0.0
0,1.0,0.0,57.0,4.0,0.0
1,1.0,1.0,57.0,4.0,0.0
2,1.0,2.0,57.0,4.0,0.0
3,1.0,3.0,57.0,4.0,0.0
4,1.0,4.0,57.0,4.0,0.0
5,1.0,5.0,57.0,4.0,0.0
6,1.0,6.0,57.0,4.0,0.0
7,1.0,7.0,57.0,4.0,0.0
8,1.0,8.0,57.0,4.0,0.0
9,1.0,9.0,57.0,4.0,0.0
10,1.0,10.0,57.0,4.0,0.0
11,1.0,11.0,57.0,4.0,0.0
0,1.0,0.0,57.0,5.0,0.0
1,1.0,1.0,57.0,5.0,0.0
2,1.0,2.0,57.0,5.0,0.0
3,1.0,3.0,57.0,5.0,0.0
4,1.0,4.0,57.0,5.0,0.0
5,1.0,5.0,57.0,5.0,0.0
6,1.0,6.0,57.0,5.0,0.0
7,1.0,7.0,57.0,5.0,0.0
8,1.0,8.0,57.0,5.0,0.0
9,1.0,9.0,57.0,5.0,0.0
10,1.0,10.0,57.0,5.0,0.0
11,1.0,11.0,57.0,5.0,0.0
0,1.0,0.0,57.0,6.0,0.0
1,1.0,1.0,57.0,6.0,0.0
2,1.0,2.0,57.0,6.0,0.0
3,1.0,3.0,57.0,6.0,0.0
4,1.0,4.0,57.0,6.0,0.0
5,1.0,5.0,57.0,6.0,0.0
6,1.0,6.0,57.0,6.0,0.0
7,1.0,7.0,57.0,6.0,0.0
8,1.0,8.0,57.0,6.0,0.0
9,1.0,9.0,57.0,6.0,0.0
10,1.0,10.0,57.0,6.0,0.0
11,1.0,11.0,57.0,6.0,0.0
0,1.0,0.0,57.0,7.0,0.0
1,1.0,1.0,57.0,7.0,0.0
2,1.0,2.0,57.0,7.0,0.0
3,1.0,3.0,57.0,7.0,0.0
4,1.0,4.0,57.0,7.0,0.0
5,1.0,5.0,57.0,7.0,0.0
6,1.0,6.0,57.0,7.0,0.0
7,1.0,7.0,57.0,7.0,0.0
8,1.0,8.0,57.0,7.0,0.0
9,1.0,9.0,57.0,7.0,0.0
10,1.0,10.0,57.0,7.0,0.0
11,1.0,11.0,57.0,7.0,0.0
0,1.0,0.0,57.0,8.0,0.0
1,1.0,1.0,57.0,8.0,0.0
2,1.0,2.0,57.0,8.0,0.0
3,1.0,3.0,57.0,8.0,0.0
4,1.0,4.0,57.0,8.0,0.0
5,1.0,5.0,57.0,8.0,0.0
6,1.0,6.0,57.0,8.0,0.0
7,1.0,7.0,57.0,8.0,0.0
8,1.0,8.0,57.0,8.0,0.0
9,1.0,9.0,57.0,8.0,0.0
10,1.0,10.0,57.0,8.0,0.0
11,1.0,11.0,57.0,8.0,0.0
0,1.0,0.0,57.0,9.0,0.0
1,1.0,1.0,57.0,9.0,0.0
2,1.0,2.0,57.0,9.0,0.0
3,1.0,3.0,57.0,9.0,0.0
4,1.0,4.0,57.0,9.0,0.0
5,1.0,5.0,57.0,9.0,0.0
6,1.0,6.0,57.0,9.0,0.0
7,1.0,7.0,57.0,9.0,0.0
8,1.0,8.0,57.0,9.0,0.0
9,1.0,9.0,57.0,9.0,0.0
10,1.0,10.0,57.0,9.0,0.0
11,1.0,11.0,57.0,9.0,0.0
0,1.0,0.0,57.0,10.0,0.0
1,1.0,1.0,57.0,10.0,0.0
2,1.0,2.0,57.0,10.0,0.0
3,1.0,3.0,57.0,10.0,0.0
4,1.0,4.0,57.0,10.0,0.0
5,1.0,5.0,57.0,10.0,0.0
6,1.0,6.0,57.0,10.0,0.0
7,1.0,7.0,57.0,10.0,0.0
8,1.0,8.0,57.0,10.0,0.0
9,1.0,9.0,57.0,10.0,0.0
10,1.0,10.0,57.0,10.0,0.0
11,1.0,11.0,57.0,10.0,0.0
0,1.0,0.0,57.0,11.0,0.0
1,1.0,1.0,57.0,11.0,0.0
2,1.0,2.0,57.0,11.0,0.0
3,1.0,3.0,57.0,11.0,0.0
4,1.0,4.0,57.0,11.0,0.0
5,1.0,5.0,57.0,11.0,0.0
6,1.0,6.0,57.0,11.0,0.0
7,1.0,7.0,57.0,11.0,0.0
8,1.0,8.0,57.0,11.0,0.0
9,1.0,9.0,57.0,11.0,0.0
10,1.0,10.0,57.0,11.0,0.0
11,1.0,11.0,57.0,11.0,0.0
0,1.0,0.0,57.0,12.0,0.0
1,1.0,1.0,57.0,12.0,0.0
2,1.0,2.0,57.0,12.0,0.0
3,1.0,3.0,57.0,12.0,0.0
4,1.0,4.0,57.0,12.0,0.0
5,1.0,5.0,57.0,12.0,0.0
6,1.0,6.0,57.0,12.0,0.0
7,1.0,7.0,57.0,12.0,0.0
8,1.0,8.0,57.0,12.0,0.0
9,1.0,9.0,57.0,12.0,0.0
10,1.0,10.0,57.0,12.0,0.0
11,1.0,11.0,57.0,12.0,0.0
0,1.0,0.0,57.0,13.0,0.0
1,1.0,1.0,57.0,13.0,0.0
2,1.0,2.0,57.0,13.0,0.0
3,1.0,3.0,57.0,13.0,0.0
4,1.0,4.0,57.0,13.0,0.0
5,1.0,5.0,57.0,13.0,0.0
6,1.0,6.0,57.0,13.0,0.0
7,1.0,7.0,57.0,13.0,0.0
8,1.0,8.0,57.0,13.0,0.0
9,1.0,9.0,57.0,13.0,0.0
10,1.0,10.0,57.0,13.0,0.0
11,1.0,11.0,57.0,13.0,0.0
0,1.0,0.0,57.0,14.0,0.0
1,1.0,1.0,57.0,14.0,0.0
2,1.0,2.0,57.0,14.0,0.0
3,1.0,3.0,57.0,14.0,0.0
4,1.0,4.0,57.0,14.0,0.0
5,1.0,5.0,57.0,14.0,0.0
6,1.0,6.0,57.0,14.0,0.0
7,1.0,7.0,57.0,14.0,0.0
8,1.0,8.0,57.0,14.0,0.0
9,1.0,9.0,57.0,14.0,0.0
10,1.0,10.0,57.0,14.0,0.0
11,1.0,11.0,57.0,14.0,0.0
0,1.0,0.0,58.0,0.0,0.0
1,1.0,1.0,58.0,0.0,0.0
2,1.0,2.0,58.0,0.0,0.0
3,1.0,3.0,58.0,0.0,0.0
4,1.0,4.0,58.0,0.0,0.0
5,1.0,5.0,58.0,0.0,0.0
6,1.0,6.0,58.0,0.0,0.0
7,1.0,7.0,58.0,0.0,0.0
8,1.0,8.0,58.0,0.0,0.0
9,1.0,9.0,58.0,0.0,0.0
10,1.0,10.0,58.0,0.0,0.0
11,1.0,11.0,58.0,0.0,0.0
0,1.0,0.0,58.0,1.0,0.0
1,1.0,1.0,58.0,1.0,0.0
2,1.0,2.0,58.0,1.0,0.0
3,1.0,3.0,58.0,1.0,0.0
4,1.0,4.0,58.0,1.0,0.0
5,1.0,5.0,58.0,1.0,0.0
6,1.0,6.0,58.0,1.0,0.0
7,1.0,7.0,58.0,1.0,0.0
8,1.0,8.0,58.0,1.0,0.0
9,1.0,9.0,58.0,1.0,0.0
10,1.0,10.0,58.0,1.0,0.0
11,1.0,11.0,58.0,1.0,0.0
0,1.0,0.0,58.0,2.0,0.0
1,1.0,1.0,58.0,2.0,0.0
2,1.0,2.0,58.0,2.0,0.0
3,1.0,3.0,58.0,2.0,0.0
4,1.0,4.0,58.0,2.0,0.0
5,1.0,5.0,58.0,2.0,0.0
6,1.0,6.0,58.0,2.0,0.0
7,1.0,7.0,58.0,2.0,0.0
8,1.0,8.0,58.0,2.0,0.0
9,1.0,9.0,58.0,2.0,0.0
10,1.0,10.0,58.0,2.0,0.0
11,1.0,11.0,58.0,2.0,0.0
0,1.0,0.0,58.0,3.0,0.0
1,1.0,1.0,58.0,3.0,0.0
2,1.0,2.0,58.0,3.0,0.0
3,1.0,3.0,58.0,3.0,0.0
4,1.0,4.0,58.0,3.0,0.0
5,1.0,5.0,58.0,3.0,0.0
6,1.0,6.0,58.0,3.0,0.0
7,1.0,7.0,58.0,3.0,0.0
8,1.0,8.0,58.0,3.0,0.0
9,1.0,9.0,58.0,3.0,0.0
10,1.0,10.0,58.0,3.0,0.0
11,1.0,11.0,58.0,3.0,0.0
0,1.0,0.0,58.0,4.0,0.0
1,1.0,1.0,58.0,4.0,0.0
2,1.0,2.0,58.0,4.0,0.0
3,1.0,3.0,58.0,4.0,0.0
4,1.0,4.0,58.0,4.0,0.0
5,1.0,5.0,58.0,4.0,0.0
6,1.0,6.0,58.0,4.0,0.0
7,1.0,7.0,58.0,4.0,0.0
8,1.0,8.0,58.0,4.0,0.0
9,1.0,9.0,58.0,4.0,0.0
10,1.0,10.0,58.0,4.0,0.0
11,1.0,11.0,58.0,4.0,0.0
0,1.0,0.0,58.0,5.0,0.0
1,1.0,1.0,58.0,5.0,0.0
2,1.0,2.0,58.0,5.0,0.0
3,1.0,3.0,58.0,5.0,0.0
4,1.0,4.0,58.0,5.0,0.0
5,1.0,5.0,58.0,5.0,0.0
6,1.0,6.0,58.0,5.0,0.0
7,1.0,7.0,58.0,5.0,0.0
8,1.0,8.0,58.0,5.0,0.0
9,1.0,9.0,58.0,5.0,0.0
10,1.0,10.0,58.0,5.0,0.0
11,1.0,11.0,58.0,5.0,0.0
0,1.0,0.0,58.0,6.0,0.0
1,1.0,1.0,58.0,6.0,0.0
2,1.0,2.0,58.0,6.0,0.0
3,1.0,3.0,58.0,6.0,0.0
4,1.0,4.0,58.0,6.0,0.0
5,1.0,5.0,58.0,6.0,0.0
6,1.0,6.0,58.0,6.0,0.0
7,1.0,7.0,58.0,6.0,0.0
8,1.0,8.0,58.0,6.0,0.0
9,1.0,9.0,58.0,6.0,0.0
10,1.0,10.0,58.0,6.0,0.0
11,1.0,11.0,58.0,6.0,0.0
0,1.0,0.0,58.0,7.0,0.0
1,1.0,1.0,58.0,7.0,0.0
2,1.0,2.0,58.0,7.0,0.0
3,1.0,3.0,58.0,7.0,0.0
4,1.0,4.0,58.0,7.0,0.0
5,1.0,5.0,58.0,7.0,0.0
6,1.0,6.0,58.0,7.0,0.0
7,1.0,7.0,58.0,7.0,0.0
8,1.0,8.0,58.0,7.0,0.0
9,1.0,9.0,58.0,7.0,0.0
10,1.0,10.0,58.0,7.0,0.0
11,1.0,11.0,58.0,7.0,0.0
0,1.0,0.0,58.0,8.0,0.0
1,1.0,1.0,58.0,8.0,0.0
2,1.0,2.0,58.0,8.0,0.0
3,1.0,3.0,58.0,8.0,0.0
4,1.0,4.0,58.0,8.0,0.0
5,1.0,5.0,58.0,8.0,0.0
6,1.0,6.0,58.0,8.0,0.0
7,1.0,7.0,58.0,8.0,0.0
8,1.0,8.0,58.0,8.0,0.0
9,1.0,9.0,58.0,8.0,0.0
10,1.0,10.0,58.0,8.0,0.0
11,1.0,11.0,58.0,8.0,0.0
0,1.0,0.0,58.0,9.0,0.0
1,1.0,1.0,58.0,9.0,0.0
2,1.0,2.0,58.0,9.0,0.0
3,1.0,3.0,58.0,9.0,0.0
4,1.0,4.0,58.0,9.0,0.0
5,1.0,5.0,58.0,9.0,0.0
6,1.0,6.0,58.0,9.0,0.0
7,1.0,7.0,58.0,9.0,0.0
8,1.0,8.0,58.0,9.0,0.0
9,1.0,9.0,58.0,9.0,0.0
10,1.0,10.0,58.0,9.0,0.0
11,1.0,11.0,58.0,9.0,0.0
0,1.0,0.0,58.0,10.0,0.0
1,1.0,1.0,58.0,10.0,0.0
2,1.0,2.0,58.0,10.0,0.0
3,1.0,3.0,58.0,10.0,0.0
4,1.0,4.0,58.0,10.0,0.0
5,1.0,5.0,58.0,10.0,0.0
6,1.0,6.0,58.0,10.0,0.0
7,1.0,7.0,58.0,10.0,0.0
8,1.0,8.0,58.0,10.0,0.0
9,1.0,9.0,58.0,10.0,0.0
10,1.0,10.0,58.0,10.0,0.0
11,1.0,11.0,58.0,10.0,0.0
0,1.0,0.0,58.0,11.0,0.0
1,1.0,1.0,58.0,11.0,0.0
2,1.0,2.0,58.0,11.0,0.0
3,1.0,3.0,58.0,11.0,0.0
4,1.0,4.0,58.0,11.0,0.0
5,1.0,5.0,58.0,11.0,0.0
6,1.0,6.0,58.0,11.0,0.0
7,1.0,7.0,58.0,11.0,0.0
8,1.0,8.0,58.0,11.0,0.0
9,1.0,9.0,58.0,11.0,0.0
10,1.0,10.0,58.0,11.0,0.0
11,1.0,11.0,58.0,11.0,0.0
0,1.0,0.0,58.0,12.0,0.0
1,1.0,1.0,58.0,12.0,0.0
2,1.0,2.0,58.0,12.0,0.0
3,1.0,3.0,58.0,12.0,0.0
4,1.0,4.0,58.0,12.0,0.0
5,1.0,5.0,58.0,12.0,0.0
6,1.0,6.0,58.0,12.0,0.0
7,1.0,7.0,58.0,12.0,0.0
8,1.0,8.0,58.0,12.0,0.0
9,1.0,9.0,58.0,12.0,0.0
10,1.0,10.0,58.0,12.0,0.0
11,1.0,11.0,58.0,12.0,0.0
0,1.0,0.0,58.0,13.0,0.0
1,1.0,1.0,58.0,13.0,0.0
2,1.0,2.0,58.0,13.0,0.0
3,1.0,3.0,58.0,13.0,0.0
4,1.0,4.0,58.0,13.0,0.0
5,1.0,5.0,58.0,13.0,0.0
6,1.0,6.0,58.0,13.0,0.0
7,1.0,7.0,58.0,13.0,0.0
8,1.0,8.0,58.0,13.0,0.0
9,1.0,9.0,58.0,13.0,0.0
10,1.0,10.0,58.0,13.0,0.0
11,1.0,11.0,58.0,13.0,0.0
0,1.0,0.0,58.0,14.0,0.0
1,1.0,1.0,58.0,14.0,0.0
2,1.0,2.0,58.0,14.0,0.0
3,1.0,3.0,58.0,14.0,0.0
4,1.0,4.0,58.0,14.0,0.0
5,1.0,5.0,58.0,14.0,0.0
6,1.0,6.0,58.0,14.0,0.0
7,1.0,7.0,58.0,14.0,0.0
8,1.0,8.0,58.0,14.0,0.0
9,1.0,9.0,58.0,14.0,0.0
10,1.0,10.0,58.0,14.0,0.0
11,1.0,11.0,58.0,14.0,0.0
0,1.0,0.0,59.0,0.0,1.0682985337306878
1,1.0,1.0,59.0,0.0,1.1100120971148197
2,1.0,2.0,59.0,0.0,2.3347747981357188
3,1.0,3.0,59.0,0.0,2.5061759054932713
4,1.0,4.0,59.0,0.0,1.6912758989697785
5,1.0,5.0,59.0,0.0,1.5601667059226287
6,1.0,6.0,59.0,0.0,0.5184014069140767
7,1.0,7.0,59.0,0.0,0.0
8,1.0,8.0,59.0,0.0,0.0
9,1.0,9.0,59.0,0.0,3.1616886940668563
10,1.0,10.0,59.0,0.0,3.1158752738819886
11,1.0,11.0,59.0,0.0,1.0000033487730964
0,1.0,0.0,59.0,1.0,0.24968657818629647
1,1.0,1.0,59.0,1.0,0.694707438678584
2,1.0,2.0,59.0,1.0,2.6017270642728834
3,1.0,3.0,59.0,1.0,1.5145316299025953
4,1.0,4.0,59.0,1.0,1.0679573098234938
5,1.0,5.0,59.0,1.0,0.7004006200155668
6,1.0,6.0,59.0,1.0,0.0
7,1.0,7.0,59.0,1.0,0.0
8,1.0,8.0,59.0,1.0,1.1114785419311481
9,1.0,9.0,59.0,1.0,1.0552299771690508
10,1.0,10.0,59.0,1.0,2.661453334922582
11,1.0,11.0,59.0,1.0,0.44210271053517275
0,1.0,0.0,59.0,2.0,0.0
1,1.0,1.0,59.0,2.0,0.0
2,1.0,2.0,59.0,2.0,0.5490435068475116
3,1.0,3.0,59.0,2.0,0.3120967955235811
4,1.0,4.0,59.0,2.0,0.0
5,1.0,5.0,59.0,2.0,0.18367708872183075
6,1.0,6.0,59.0,2.0,0.37662559954239994
7,1.0,7.0,59.0,2.0,0.0
8,1.0,8.0,59.0,2.0,0.0
9,1.0,9.0,59.0,2.0,1.538676425600491
10,1.0,10.0,59.0,2.0,0.9698395891938512
11,1.0,11.0,59.0,2.0,0.0
0,1.0,0.0,59.0,3.0,0.21007307490663396
1,1.0,1.0,59.0,3.0,1.237791124303162
2,1.0,2.0,59.0,3.0,1.1002826210009438
3,1.0,3.0,59.0,3.0,2.4757648233513607
4,1.0,4.0,59.0,3.0,0.18554486947046134
5,1.0,5.0,59.0,3.0,0.0
6,1.0,6.0,59.0,3.0,1.1942880378159886
7,1.0,7.0,59.0,3.0,0.2966977784336929
8,1.0,8.0,59.0,3.0,0.0
9,1.0,9.0,59.0,3.0,1.3127963953376705
